,viscosity,horizontal_permeability,k_v_h,porosity,pay_thickness,steam_injection_pressure,steam_injection_rate,,,,,,,,a,b,c,d,e,f,g,h
395,989823.337195063,5962.81564539228,0.65688293979768,32.1992747691425,62.0278060386135,3923.08382045774,11563.8048743469,,351977.054054929,,,,,,0.777513939158869,0.226301438453569,0.676935451768009,0.675493404878913,0.5005057141543,0.229185024598306,0.0325530910781525,0.511704587787538
396,762680.848489497,3290.82079158377,0.512251106322603,35.6363777378521,47.4913442614553,2553.88834960076,317.58242332532,,267991.607892168,,,,,,0.262840232558171,0.944323166194462,0.242430228290655,0.315614308565144,0.870164647628178,0.918698109185242,0.193162161664429,0.443326054084088
397,613759.806010617,2752.17426243101,0.62328543684321,32.2253070741702,42.3579407616819,4824.69042313758,278.606894854168,,215296.86130379,,,,,,0.907015187535333,0.241284290460809,0.886308531982391,0.789865695068021,0.301702107798338,0.794021331917291,0.660487629009228,0.75191554193933
398,566060.192841006,4876.46746647336,0.75657468009488,28.3218598651757,204.569955842472,1382.21005998335,4800.22932887484,,201396.0078896,,,,,,0.717884657622813,0.626520767321668,0.621798512268151,0.828819573244412,0.203151243853703,0.942492199229469,0.516752057359684,0.757440471124013
399,2243457.50510439,3011.79636141963,0.624898322085375,33.2211797284007,25.8507158199724,4990.44894523093,5047.06130772918,,787302.595038721,,,,,,0.630169322880261,0.976541545739935,0.884868792370922,0.0351184324810436,0.0576956167823019,0.20528652345925,0.283069589319271,1.04140311904873
400,331146.588796222,4518.14978154938,0.801664555908267,31.7395406586111,116.169627529917,2563.60699822903,2086.4654356179,,118005.572756028,,,,,,0.53346789722444,0.555383213007122,0.383979658184914,0.776856171007935,0.936272792340468,0.778088356930787,0.317049594754657,0.409428035960371
401,1410414.09141381,5990.70202025824,0.374676614337917,32.7276148254038,52.059268526622,5435.92457325337,707.21149877017,,495496.625630006,,,,,,0.459168170151991,0.948336627631674,0.243285037620375,0.726701614368925,0.608716965857649,0.847438053341295,0.600726852911921,0.689454654913778
402,677705.699105443,4390.14450873923,0.460243140643365,34.8039050926387,64.3027384578883,1744.7308933434,9213.85756761797,,241665.061782099,,,,,,0.683256643672069,0.620640498438496,0.762740810058454,0.152545750860892,0.401148205675174,0.929605140688418,0.734364405952088,0.836841407221821
403,856677.514998659,6119.58819165758,0.696411654253157,32.846378476208,34.2500901018652,4885.68915475673,600.763512647467,,301794.630819781,,,,,,0.423678080296311,0.670830235524364,0.280205916455151,0.514991496057578,0.579101031533671,0.182086208064997,0.446991932150813,0.642683479127745
404,431071.106120172,2640.11888838026,0.370542342186182,35.6521822470987,39.8311617378266,2026.18295230317,2192.24528931721,,152342.35081328,,,,,,0.353716245240128,0.66583410972386,0.0528137548333472,0.635351646940694,0.609635147167126,0.131110173780192,0.238870745633751,0.506426686269267
405,515379.924028237,3386.94598363453,0.800939202088927,28.8285810416514,19.4982723316124,1321.93806913317,1219.42041734683,,181956.628515573,,,,,,0.226904287824163,0.178041932213556,0.737109588890933,0.0480284018086696,0.324087610625349,0.117633278978518,0.473835618608811,0.557338504595709
406,292592.210889114,4324.11714421995,0.357520922513617,29.9689833210058,74.0030516693225,3852.25148308277,1162.70790350763,,103953.695838452,,,,,,0.144853009077748,0.402554776047687,0.183547381052219,0.700043244154891,0.309743933343751,0.25342613631488,0.0153345384261396,0.325232023716174
407,1031176.34050887,3059.06668814107,0.369001393864397,34.2580484750714,4.70278732923422,3045.75398096882,17102.3453082318,,367178.134221472,,,,,,0.807167135321732,0.948443017824803,0.986303261731499,0.88084721055611,0.142121775303093,0.518211350235437,0.270828825991994,0.971655161095141
408,64225.5799299594,6157.38600713692,0.84704982981274,27.8119121024885,39.6249417161084,2811.59990152779,4944.42820574618,,26152.0932076593,,,,,,0.850142893462582,0.845982021166005,0.544032565017318,0.750724769731867,0.0206409771214862,0.938340397194788,0.521262462407455,0.935595852523469
409,532667.906635637,2642.36498608032,0.622746268719342,35.6316724059564,289.529476863308,1895.60547851717,10195.8614199534,,190420.510466667,,,,,,0.938592632966546,0.860309926766761,0.75479856006319,0.547477849665602,0.948597664369231,0.513217949574984,0.726488192382038,0.916737549830918
410,3192307.61537657,2760.31923827646,0.616282628405372,28.2665090106206,39.472397274685,3986.11721847143,218.00224177908,,1117899.34375899,,,,,,0.894484306392303,0.539433552630294,0.257333701993221,0.192550321723073,0.98505883144515,0.915396146714024,0.712410660800438,0.647793326573229
411,482335.695632285,6678.30943097488,0.252504780850084,28.3776652031147,18.8878359410367,4830.46750113836,205.385127050998,,170889.941045327,,,,,,0.48531078537614,0.88625065511583,0.920552231159965,0.214297005439833,0.724965308688488,0.535720920931353,0.670799183153969,0.853288376042592
412,238093.394572182,4477.89695268811,0.443578068164328,36.4359138787205,26.4067222454499,4484.93071698296,33.455313840904,,84497.3241063554,,,,,,0.192205142208697,0.414498340641528,0.212569388465741,0.540086610796794,0.496895580614261,0.180280290777818,0.226478901105901,0.394802341479823
413,380278.704919369,4448.44605095511,0.638500337989095,32.7428513696734,14.899973864219,1445.6140261351,2479.87672224529,,135492.043117601,,,,,,0.958901761487763,0.311459788968766,0.800226190210006,0.228078120764446,0.525356283548738,0.260344821173779,0.699282645469972,0.864621851959218
414,195537.410703399,1976.67799774541,0.466203531475237,32.6246986698314,257.515265541009,2696.25952171076,17409.3367952499,,74348.3248332329,,,,,,0.46387450914413,0.811058195162434,0.451366192973399,0.892947004671386,0.792505685568406,0.219226052867881,0.289575331046559,0.602277618425315
415,2722766.81012512,3244.87517972398,0.60885879075022,26.2291659034418,82.4271468986971,1453.61813756168,429.757752004187,,954195.779482137,,,,,,0.124730305706849,0.171108978011997,0.324948152482149,0.925077494671388,0.733203089815243,0.632713510692669,0.59487599571398,0.250324218325047
416,923473.406546398,4915.32878698159,0.376747401656012,29.7237175911809,146.834408489418,5220.19647257437,56.2036215859307,,324427.051413092,,,,,,0.691242881194417,0.138255469689579,0.0780684601193526,0.781056828737787,0.566817793163363,0.575040207687444,0.0546162485214684,0.286267477936255
417,1706828.13327355,3516.52015771299,0.845774808123763,32.8048171094538,5.37629895630987,4426.01417671475,714.235392535817,,598392.595539708,,,,,,0.845998714072298,0.856982853569497,0.904478300935089,0.943159879433867,0.85796116878434,0.772958094944093,0.360686517726873,0.742382953306422
418,69761.4296435645,4530.64919492189,0.264336113040141,29.9500469939642,4.92123402647159,4164.01387438296,5835.51019921535,,27513.3908161428,,,,,,0.0966969451789151,0.369998091012681,0.803355910750355,0.097545979153915,0.105003678073932,0.296424236645288,0.747046786901864,0.712071003097149
419,70693.3559329008,2622.71203215286,0.445567252745231,32.4055588862485,0.546472378395677,2543.23179422011,43.7842739169884,,25448.0125082952,,,,,,0.0937825898366812,0.478941711305777,0.924645044681157,0.71460398519211,0.957642507077106,0.79441179831255,0.510724963791059,0.364151057787952
420,4515.3438830241,6615.70888460931,0.452538477545365,28.9330342399798,41.0208697088673,5132.54090536346,9011.61126971858,,6394.2881580301,,,,,,0.959363104861588,0.827198970779266,0.416755891662991,0.908142646174323,0.347284379203179,0.925479943103538,0.318618297392017,0.79064611890655
421,505211.053567452,2099.4933105694,0.713325325946434,36.4172229763649,250.085010173638,1676.98412236875,4160.91240127365,,178699.459810526,,,,,,0.951386132465333,0.221589285095816,0.399070278249683,0.878893115389709,0.629638422388438,0.130229555746775,0.361960606131434,0.601663666338309
422,2774223.10384202,3035.34122464776,0.800594743298116,26.2784886365964,9.47932233057438,3488.18847289991,10210.6785573163,,974962.5444862,,,,,,0.253483187262534,0.594171841653026,0.635147940446226,0.539519670549055,0.186374495899379,0.031739343279093,0.639624087876768,0.785462969049239
423,112034.821914677,3348.11007796636,0.890211541349744,30.109412387728,1.42441426010974,3461.09812088573,550.477210459158,,40239.4200135543,,,,,,0.557596423846316,0.800354959603594,0.0490626054767263,0.29795753213241,0.274649424960219,0.436065937299024,0.726926405591678,0.851861060649691
424,17285.2980715444,5283.38058580088,0.248029070317477,29.8153827872385,14.0953829626094,3284.08033957658,306.575331123827,,7815.80962515289,,,,,,0.703175726721084,0.610466004059404,0.800040225857202,0.91895547144545,0.47585319148651,0.8350044180524,0.493663356083315,0.70624525290408
425,180411.467097516,5759.36881154509,0.711672192694906,34.1796196540546,78.9004911377688,1807.42011479278,2542.34224770264,,66025.6093554804,,,,,,0.480404775961472,0.868137944287548,0.808539468447122,0.67322631349203,0.386520565669516,0.529939710242501,0.876406675996431,0.94419621386468
426,1016181.34363025,6975.43737297911,0.767846886743461,35.6959029425891,0.953809957742408,2485.64954918845,6742.89594691721,,360305.478395967,,,,,,0.328857282140078,0.814945808018098,0.720245264984736,0.456782112195966,0.456328762302808,0.827297135760711,0.753249104849157,0.770868913981382
427,12013.3011455287,5635.44851123113,0.207640610608995,37.2293464400844,133.649394842986,1670.55516482204,4241.22292823807,,7585.62394925052,,,,,,0.625568576821949,0.39148598372292,0.736158219189353,0.0546061884521471,0.660906222362137,0.567313693780852,0.440296915184692,0.62135792716001
428,1537827.80246467,3063.04793337156,0.727318560131419,26.3953238276367,63.1911716552873,4184.51390481695,819.494713944203,,539112.47339364,,,,,,0.812370273584341,0.873930452391085,0.299163732811667,0.652959863065011,0.984091025917604,0.873862181608802,0.258365596028406,0.589118558435107
429,785316.931215985,5847.73231891295,0.246915761876204,33.9479901351511,120.227783251435,2460.58443135264,130.94323748723,,276898.744339933,,,,,,0.476080158623074,0.302699059784953,0.267987623515114,0.630513835616366,0.329441482678848,0.953161776021211,0.0108511316696758,0.306782000947349
430,1586030.74169607,4965.72125321518,0.207575185853199,35.2557691452249,11.4280827900862,1449.10313965865,53.6874162001791,,556941.049742572,,,,,,0.61449460702949,0.17623890606676,0.773498504764793,0.135551903761008,0.803871238140549,0.437949649096263,0.417547975832388,0.505144542247124
431,148347.931880487,3830.77067190004,0.846541002142895,25.5839157799001,7.15457011147538,2159.60811880375,31.607960388862,,53174.9850080923,,,,,,0.514102342372181,0.904954829689103,0.030715380774701,0.729747175116125,0.118790705816041,0.655601200083092,0.775028936418146,0.865814972172624
432,91864.8719582419,5470.90633451845,0.762306155060775,34.3957730342476,43.1561375767572,7444.19018643584,19096.395481596,,39376.7404372341,,,,,,0.55897291014179,0.097137080861823,0.154081368301924,0.397295311354993,0.0205050497272115,0.0709305088344224,0.891437452439101,0.743275924620184
433,522483.577576365,6493.5444551898,0.586738810222716,25.8000294694282,103.77483432148,5319.86363089687,18450.4438948624,,190609.977180108,,,,,,0.0166489897220659,0.783845448645646,0.523148667627182,0.656093268902293,0.480891327980543,0.936474680809928,0.934341878635273,0.639764452370506
434,1203864.05180427,6870.22127724869,0.496864447401595,24.170982349561,64.3445967948016,2602.7338479379,6444.50891279461,,425823.217186862,,,,,,0.519359788453548,0.567719302067029,0.806561225461617,0.157795358496201,0.4290797767021,0.26838746842229,0.0398739061457233,0.633921957266014
435,798774.999402867,4009.83920575717,0.833381793752278,36.446679158413,28.5000074104139,1589.54921084357,7440.82098434183,,283348.180703206,,,,,,0.345912344798696,0.844504473561419,0.000827913722279798,0.631746345974218,0.198330928070273,0.2394047886128,0.811281470481054,0.83917598619445
436,345673.905156651,1911.95193990912,0.288926629988388,35.3117608439405,83.7235307505128,4091.46505254646,3852.27839587876,,122365.240503233,,,,,,0.857384304427262,0.815116050013138,0.875274924768954,0.969060864893553,0.983051090426346,0.344397852722001,0.997282733242253,0.959601785025889
437,961885.01282582,5557.57553384066,0.349638762525039,32.0160436040968,1.25320417787243,2435.05553637716,177.439980356242,,338627.220862669,,,,,,0.670338309990349,0.659610009102573,0.20933524223835,0.503557374005836,0.274254696485502,0.747549097216223,0.66058090931076,0.774381847789626
438,17594.8503804907,4485.72339175126,0.635602567819646,30.8241945825434,73.5351550882066,3393.04523735435,20528.7175641394,,14036.9767957307,,,,,,0.810384569067823,0.318753045361796,0.914630546189172,0.353141610121408,0.544782453651338,0.637328532001627,0.733178186814045,0.77285443550876
439,869849.615326507,3643.36370970589,0.799793628580008,36.2750531493129,297.528881266338,1772.32345241945,2520.45478363553,,306404.858617899,,,,,,0.68460017039807,0.191096192871884,0.497374092372442,0.93812268173699,0.764023885637787,0.905507689777019,0.0302068699910638,0.25004048496353
440,3018173.27215175,5643.23110762988,0.560652369922285,27.1677926055432,267.062278025435,4458.93978937942,225.941650740191,,1058009.11131097,,,,,,0.48749669400377,0.62247063015744,0.76762895461995,0.555959587284723,0.331186340141871,0.352538868065931,0.0914194295150494,0.637860977611967
441,2940259.591225,8474.87912176762,0.671863183015334,28.0014649179561,102.146507970512,4882.1902643583,686.124247081421,,1032025.2526307,,,,,,0.360461915427167,0.697610943708858,0.205775439262091,0.997660343395449,0.912915740076185,0.173328771322775,0.698979263147886,0.582669060944656
442,1156943.73752587,4473.30713452592,0.345805133866001,24.653267381446,93.2324842231304,2201.99556477591,6157.88275103642,,408379.481959486,,,,,,0.974400071186251,0.198962306770566,0.97504872972287,0.360844706419233,0.521878601746006,0.201355528228178,0.864016231671917,0.902620741632393
443,1223638.75496445,5712.00972437722,0.608693857907411,31.2127553608017,60.9008355055753,1903.90031887506,31.4470055060508,,430322.491357033,,,,,,0.749907203737924,0.492474050658092,0.507868976374387,0.221668700531365,0.614797042563162,0.577980792466177,0.169723773484663,0.582852303998772
444,743378.650365029,1255.58956310213,0.685247060907026,38.482047015094,4.29731752892864,4469.45131202276,771.783887922628,,260270.014800115,,,,,,0.848129805151568,0.672923139261596,0.147193139739604,0.454151660767582,0.229496479265725,0.0867440196299247,0.933851590241663,1.03420830142009
445,62908.3448350227,3315.801303228,0.302167310450397,36.9985226589797,303.372189675158,1209.54900748242,1645.58959515883,,23643.9829343882,,,,,,0.855199053145236,0.377711733074652,0.749664393710972,0.673098743446884,0.9461666720774,0.027593674960869,0.543983239823268,0.694542649939535
446,3289838.16260576,4866.44346400626,0.480746536489037,28.4490143364219,42.3127304305324,1766.65684372842,4137.04695602851,,1154484.81548493,,,,,,0.146148475640032,0.808293299042388,0.543062444073818,0.517143705022241,0.292491954969374,0.181681125490458,0.333823441365559,0.676674151486862
447,516145.045981441,2728.61317477237,0.593288058205873,33.1262884547013,5.35577747979401,2397.24265265187,3462.00004441435,,182514.016688681,,,,,,0.392630541936259,0.298761483476276,0.0616317668081735,0.825107410552555,0.444246871109638,0.489909126781073,0.900737160856497,0.555962411812257
448,76287.0404642024,3744.47363393363,0.819154592013707,37.2592857180683,12.9270221223299,5382.79599362582,2155.480682408,,28112.1294429397,,,,,,0.485791531344893,0.905873036458665,0.395856780803435,0.0526040966100962,0.958088391423487,0.910813492747316,0.238749096218277,0.542123779815403
449,185290.601792578,4131.91594591102,0.407182486096946,33.3233609503105,15.4707426685493,1283.36597984323,7811.60976590503,,68846.7005329735,,,,,,0.0238533076734051,0.537827515836059,0.169330098743019,0.945811172836415,0.998865105146628,0.649020361380037,0.572093788621687,0.264322297892475
450,1043476.46050892,2416.73473568424,0.468384886094177,31.0957593881913,214.519365029726,4098.82806586001,12432.1073853328,,369515.180807701,,,,,,0.43748593276448,0.496782904584708,0.945282585386843,0.624185534666009,0.484942763904667,0.0018467748269245,0.0126130357267591,0.579303004287732
451,1965.19926941821,3591.56454251619,0.580982368235043,34.9626792843268,267.051286672974,1512.94114759701,1275.88008422053,,2272.4037862797,,,,,,0.457610287978745,0.252617252408445,0.317918280168087,0.806436162598829,0.945011966792563,0.67642415592134,0.48483102681527,0.313371017604869
452,192441.697789561,4347.79668276108,0.175723400017867,33.175638634659,193.7132708332,2420.38678533064,4743.33359655543,,70241.1094672806,,,,,,0.0750978550393069,0.442215411241433,0.363003222794569,0.412540230711607,0.718707196534437,0.154876318559983,0.248621277603295,0.352753095904007
453,347222.794274681,5936.27333085733,0.793472647857423,32.0939200932201,60.9439425626761,3089.64296634679,6811.53223425841,,125660.56992305,,,,,,0.357552876807216,0.80352440936387,0.874000272418922,0.0993705584325947,0.855347068433899,0.878899026699914,0.113246317910824,0.513802964320108
454,770823.045477483,2563.41333851648,0.539541622499112,35.2693199033839,43.3209197408624,4380.01379259814,23819.9471323782,,277791.051901697,,,,,,0.793791492539707,0.645467936576552,0.468199052614702,0.946655686363276,0.834590593223291,0.828863247000574,0.0992124732801799,0.485470413893992
455,626707.242354103,3206.8424819287,0.216400512653094,33.2976761597741,31.8267656678297,1957.95379415086,1066.72032828147,,220699.576120402,,,,,,0.991097761086091,0.822523466776083,0.102089355402257,0.536818861079109,0.468547134257131,0.841048230788917,0.182092713296955,0.719146476560136
456,436278.907406602,4354.67366948569,0.224040765569307,30.801168259283,121.098185660895,4901.15517231362,782.203861110153,,153965.614728588,,,,,,0.198960154973404,0.716979860004082,0.174588057927639,0.663888602343699,0.97420402282567,0.436621658508175,0.132381692094771,0.318312247343416
457,1359031.52864949,1534.32385003581,0.692047919881588,38.2029968010496,179.37177460985,5017.23853205317,1581.45729970401,,475995.984000709,,,,,,0.3039353497595,0.742068522621572,0.786537725623503,0.700899998330477,0.0564760787124512,0.888905049070022,0.820377145341927,0.83610453513021
458,2032008.506805,6050.76809940071,0.648992176905977,32.2567587968591,22.1260951780306,2325.3090666955,8559.43548066534,,716066.161864435,,,,,,0.87170321292859,0.212282706161366,0.973114468305094,0.269254431824214,0.633886766159891,0.556294692867739,0.0981987538675382,0.552412827677594
459,284516.420983033,3406.58252154147,0.467987268748432,34.6080226802942,21.9028453065397,4239.08677109851,3290.70710777373,,101386.608321779,,,,,,0.765531065456384,0.834216025292581,0.34679902415342,0.730812941340389,0.635953726341196,0.21672557451533,0.62165921937999,0.859607008741175
460,276550.681971622,1627.87647214225,0.684645326563451,37.954913374048,44.2448434917812,3832.6805518807,6688.91601940657,,99011.913954497,,,,,,0.50552924569888,0.980822205050717,0.0280749932904383,0.342265471187698,0.126193114786064,0.423406736187434,0.190026734048378,0.76836294449074
461,633142.825051361,1550.55653511523,0.377571068945412,38.9372640017267,17.3563615423449,3980.9135391907,384.136991906021,,221754.30100438,,,,,,0.279706954809683,0.658140225678164,0.214115799650738,0.108671954947671,0.960202952797304,0.14854324020693,0.414768032282401,0.507095446137974
462,233879.785068035,4125.61950401369,0.542625907316552,33.3360722508599,37.6513111042613,5087.75970783592,1430.79941055616,,83232.2889863517,,,,,,0.699776383675284,0.760753818551996,0.891338760777975,0.657618600049037,0.983057130180076,0.152496687327319,0.994205501212339,0.935717193749518
463,494977.271515516,4352.42584038289,0.529269175635998,29.8296094547544,100.074678050272,3035.91127858349,13659.0026323499,,178914.857275707,,,,,,0.635448465000988,0.277735194500169,0.0704507514273751,0.90770127813994,0.34795717908172,0.0503353507592487,0.133102299853806,0.471821547917927
464,1289180.8140907,3501.52056589625,0.654618134604679,30.8837101029917,17.290360095208,3018.44079875396,23847.1551145274,,459820.691205037,,,,,,0.975543132524475,0.305561048300136,0.376077679231729,0.920627046473105,0.447400739264042,0.867674575537084,0.101950246089753,0.489707457188046
465,256785.836080379,4732.01364315181,0.438893915103481,34.2469986735965,38.1469248628785,1904.31125028296,13902.0876118002,,95966.1501480295,,,,,,0.605722952870407,0.854360147569266,0.0000216975158846027,0.331056842039096,0.795208155032016,0.638269521342117,0.897670110240532,0.775176653800141
466,452390.120084333,2505.54198776678,0.726689581089472,35.8329502035453,64.223005645672,1649.883831384,796.324244075896,,159352.521208658,,,,,,0.948117938411336,0.97899124650382,0.346423043989989,0.670531084970137,0.820835996933874,0.645463261977157,0.047693536804728,0.693134757983743
467,798880.765962547,3458.56699266272,0.718201221021207,34.6830443659319,70.5634276856415,8408.50356514438,4187.42883010411,,281084.847889679,,,,,,0.849172161754877,0.77059033959281,0.908571124271631,0.311738874486572,0.0594506398360261,0.355588911645365,0.421867976410301,1.037854304647
468,857622.013604676,2761.65663059221,0.562543597031665,37.1349724611407,14.2047269159966,1224.11448542007,9067.68192262591,,304011.773099483,,,,,,0.642333168679449,0.522451239404249,0.781075241109222,0.153572834311998,0.714075013216167,0.455408718243355,0.783768973352635,0.793640951218831
469,186043.216117507,3983.71707531797,0.769570659662059,31.53055030218,59.9870995547527,2042.00210445056,2820.51344172008,,67327.4674971283,,,,,,0.300118135691574,0.907059126720365,0.736979088344335,0.152677922152319,0.576527921855729,0.171536594754853,0.646900657790071,0.858177349353289
470,787501.823775232,5909.28513291923,0.629537707422153,30.5230354234612,6.95289886814989,2513.68673077445,253.080798128696,,277748.445049895,,,,,,0.253578641809322,0.832026359469972,0.845811315183997,0.252486159452765,0.416183805321969,0.719016571336082,0.527336086078964,0.739667677848957
471,105166.67510478,4478.37540935863,0.339768589228655,25.7506913198959,18.9227008507923,3723.27590593495,51.186061945407,,38095.747346669,,,,,,,,,,,,,
472,239081.780839584,2827.15562059496,0.819969953901671,34.4221310968072,308.59421602476,1230.66757738406,6791.61616455354,,86746.8669160025,,,,,,,,,,,,,
473,3456836.95209633,3899.08366420222,0.337343424669589,34.1599242348008,170.024636830544,3210.19910871671,1718.59861712624,,1211514.9616752,,,,,,,,,,,,,
474,2140935.44602107,5289.50881664281,0.211511531774466,31.4982162933668,15.753693593518,1981.54462546543,455.333876953124,,751338.310806113,,,,,,,,,,,,,
475,186894.717028684,7864.23108263207,0.595583442577302,26.663911054333,51.3626470325859,1989.00597733401,5595.67543958265,,70114.9998304141,,,,,,,,,,,,,
476,722996.883007743,4257.07702786287,0.673463568623165,31.2786689138921,106.113194935184,3385.2930515528,2689.93559035567,,255118.522885948,,,,,,,,,,,,,
477,1416978.31695453,2312.15104795922,0.465101522383326,36.2908849162965,35.9732713936636,2800.56713037851,1904.26207606641,,497068.026289545,,,,,,,,,,,,,
478,538238.201682783,5449.27059395923,0.585485263044873,33.1546393686336,5.94154659782703,1650.79075109554,14300.1508664368,,194942.11703528,,,,,,,,,,,,,
479,82998.050385913,2420.0810976137,0.408655808765949,32.7412893001155,1.20193533787834,6633.3204848457,2635.702206487,,29887.2827362795,,,,,,,,,,,,,
480,16125.8145960788,1496.68565659348,0.621747823247157,39.2597334769152,100.221999978123,1625.84260999395,10206.5791312877,,9251.99844051207,,,,,,,,,,,,,
481,1204053.43041296,4394.90510620237,0.891059596968147,28.3998010289978,16.5042085909106,2730.13751426158,16705.676741722,,428150.785290006,,,,,,,,,,,,,
482,249964.946263832,5115.75508481964,0.709838628640498,30.6244620768229,56.9111696585559,4481.75691232783,2367.67289021456,,89654.1644138606,,,,,,,,,,,,,
483,735670.950060607,2961.71437774415,0.240989749067251,36.5475076475972,36.2841853353304,5295.89920577988,667.001336963442,,258106.415002104,,,,,,,,,,,,,
484,525470.985948036,4289.17188619362,0.310730524471382,39.2110839507317,24.1541890706294,2981.08092918192,1825.64766677174,,185801.517900156,,,,,,,,,,,,,
485,339992.197126364,3068.04593001464,0.567241172839031,32.0663675455696,272.856051235334,2041.39420938341,10248.6226607671,,123157.984041373,,,,,,,,,,,,,
486,1296854.34033017,4582.85375148388,0.697424089298329,29.0105634442795,41.0157314733504,3257.66656221195,15308.4876236836,,460175.730097402,,,,,,,,,,,,,
487,524895.604636318,5862.15851858354,0.589403914116437,32.6515785285215,15.8055884342866,3452.75389190268,7481.34050032006,,187986.750636737,,,,,,,,,,,,,
488,1698104.78085378,4879.08534497922,0.618511977850952,37.2418006930495,24.9993065125745,3190.1632234036,10138.4142410143,,599093.916178995,,,,,,,,,,,,,
489,2575723.81710604,2069.33250117394,0.53068366141058,34.2712569936533,212.302913581902,1538.20568411452,204.586635307745,,902130.932713156,,,,,,,,,,,,,
490,485948.341259739,2223.11517719593,0.966158470098094,25.2541487868078,39.5534924691112,1411.89673909044,1987.59825673804,,171406.006084346,,,,,,,,,,,,,
491,183131.68628462,4011.31563380008,0.366853368827885,27.7761897991108,12.3356267979021,2628.27185462686,38.1662422772223,,65353.5899358806,,,,,,,,,,,,,
492,380514.926326211,5398.85687664871,0.6197500408061,31.8894079941414,28.6809880664007,4216.62940953965,6574.4100908681,,136855.603361137,,,,,,,,,,,,,
493,1706182.12487143,3480.63179143488,0.797295679842954,33.809417111843,143.666726085574,1812.6437167604,3684.12398972761,,599459.493065235,,,,,,,,,,,,,
494,2168381.33622105,3534.11475732483,0.765891595942614,32.8135088646682,172.713305357309,1775.17353606825,5057.50771067435,,761689.056709112,,,,,,,,,,,,,
495,2513490.90195707,3688.95442143206,0.870836328793014,33.3168651738765,209.745059117242,2326.98075443987,315.792612901978,,880931.489116506,,,,,,,,,,,,,
496,776397.388606513,8198.40627857873,0.608600252772348,31.3638454313793,55.868497551862,7069.20133513953,35.8428312697016,,274035.293969475,,,,,,,,,,,,,
497,2129234.62907892,2645.17983568077,0.64886779705128,38.7849488274523,178.009228800189,1663.39589638049,170.108747750245,,746074.255476882,,,,,,,,,,,,,
498,407295.95281237,3258.07749290099,0.58748852774629,29.3766099425687,32.2823422895515,1531.8066353604,9211.35006069177,,146597.070572497,,,,,,,,,,,,,
499,8086.04399699454,5248.46809205555,0.810977682383612,37.7267184056152,0.767022211775427,3209.1279636673,20674.9725635613,,11113.7097296994,,,,,,,,,,,,,
500,1177054.01596787,5725.49002805275,0.300252103113323,29.2073128216075,103.641051819107,4304.38864192994,1366.16474286085,,414079.815148081,,,,,,,,,,,,,
501,670711.841091295,4942.10181193065,0.435682937778675,26.3966784395704,50.9654749097322,2268.33139316206,333.21033716233,,236527.127956593,,,,,,,,,,,,,
502,939471.115836106,1507.20285578429,0.483492762340129,35.7642367657843,77.801048046707,2204.75520638687,1953.85970071938,,329705.305480926,,,,,,,,,,,,,
503,97719.9803333165,2701.25528038849,0.545126042768516,36.5259440384368,7.2175302795712,3548.6653350707,509.893339300821,,34935.9117904694,,,,,,,,,,,,,
504,6422.3736650074,3603.29321932041,0.922508222989726,32.8802518701227,0.666252536488503,7193.80962506606,21221.4544297424,,9434.48077064068,,,,,,,,,,,,,
505,58839.6460809192,1351.98874440029,0.525018940183923,33.0680575038544,4.26862864536138,4458.020765337,20782.0254353268,,27126.2680293968,,,,,,,,,,,,,
506,1564072.12854397,5579.6009312907,0.530218923738173,39.0610681146287,133.618884991129,1874.12415781667,406.911287646867,,549525.719592076,,,,,,,,,,,,,
507,3326958.78637992,4753.81224528865,0.791717205531077,34.8089627518014,316.473632414986,4618.17701473684,16420.4529319091,,1170864.84631681,,,,,,,,,,,,,
508,315349.464368897,6184.71585323506,0.474774205637898,33.3803322496868,20.0172397172586,3566.08327637796,310.904225135901,,112465.18627081,,,,,,,,,,,,,
509,103090.599002118,5370.51197618488,0.516234175236942,25.0330986106003,7.48538656401114,3844.98552045967,1934.26263267632,,38322.1643814541,,,,,,,,,,,,,
510,415996.615966716,6033.90669262948,0.326264916282456,29.959128177652,34.5417702567306,1460.07946907794,278.929722799618,,147932.129485823,,,,,,,,,,,,,
511,141590.893940241,2413.94725198726,0.885252956230414,30.8870260331414,10.6775421144421,1330.58457496861,6345.88737466925,,52372.7744015103,,,,,,,,,,,,,
512,3408931.03047947,2570.14167887868,0.663904071610368,32.5311815421025,314.373156496464,1977.97316257529,3540.22356600741,,1194934.86078076,,,,,,,,,,,,,
513,3330158.62851586,3538.75519246608,0.984134323670164,37.8052642146531,305.996940058997,2516.05320031586,10831.8837669972,,1170016.01742517,,,,,,,,,,,,,
514,112894.987346848,3978.99256111279,0.57460074436539,31.8842433257882,9.05253073839844,1754.82800293633,3433.7172366584,,41975.6295759209,,,,,,,,,,,,,
515,2444294.52992047,3165.94873555309,0.792214617472136,31.5269805414893,191.582134217591,3216.5835191557,4752.70793260065,,857789.362239398,,,,,,,,,,,,,
516,87116.3101645152,4790.24831645514,0.526812729297841,35.6041349293857,7.27431755134721,3925.56734412683,4368.9792834954,,33259.5387688283,,,,,,,,,,,,,
517,396028.883248519,5734.96020998015,0.686583415038688,30.4910246423366,30.8456914922276,2196.36698044391,1410.61957211714,,141073.490776875,,,,,,,,,,,,,
